,Date,Open,High,Low,Close*,Adj Close**,Volume,percentage,z-score,Label,significance,sentiment,30_SMA,50_SMA,200_SMA,EMA,Upper Bollinger Band,Lower Bollinger Band,stoch_k,stoch_d,Gain,Loss,AVG_Gain,AVG_Loss,RS,RSI,obv,VAO,Positive,VolumePositive
449,2010-07-02,9732.53,9770.87,9614.32,9686.48,9686.48,199570000.0,-0.0047315548988804,-1.674684409091340,0.0,5.0,0.0,10119.889,10390.9586,10357.152150000000,10200.733387761000,11234.572827795300,9547.344372204700,14.026795336801700,58.25439193366010,0.0,46.05000000000110,45.78959999999990,74.74580000000000,0.6126043202427420,37.98850794040590,999440000.0,-1220370550.0003200,FALSE,FALSE
450,2010-07-06,9686.48,9858.13,9659.01,9743.62,9743.62,261020000.0,0.0058989436823284,-1.48936604412998,1.0,4.0,0.0,10104.896666666700,10361.7454,10356.9117,10196.134416137700,11191.450330881900,9532.040469118130,17.152735608037600,56.59831887401110,57.14000000000120,0.0,45.532599999999900,74.74580000000000,0.6091659999625390,37.8560073961742,1260460000.0,-3902248999.9997200,FALSE,TRUE
451,2010-07-07,9743.62,10026.6,9736.7,10018.28,10018.28,219560000.0,0.0281887019403466,-0.8287506081508080,1.0,2.0,0.0,10103.287000000000,10338.010400000000,10358.0835,10194.345238794200,11136.565109213600,9539.455690786380,32.178475105720700,55.275305599430500,274.66000000000000,0.0,51.010799999999900,74.74580000000000,0.6824570745112100,40.563119549987800,1480020000.0,29998482799.999800,TRUE,TRUE
452,2010-07-08,10019.26,10139.86,10019.26,10138.99,10138.99,192210000.0,0.0120489744746601,-0.5161054498877060,1.0,2.0,0.0,10106.461666666700,10320.9504,10359.67745,10193.788437935100,11098.653218829500,9543.24758117046,38.782119665413900,54.21906503384860,120.70999999999900,0.0,53.424999999999900,70.48499999999990,0.7579626870965450,43.11597126946980,1672230000.0,11423040299.999700,TRUE,TRUE
453,2010-07-09,10138.99,10201.77,10118.41,10198.03,10198.03,134810000.0,0.0058230652165551,-0.3397728743654890,1.0,2.0,0.0,10113.914333333300,10304.005600000000,10361.773300000000,10193.831097842100,11053.709200807400,9554.301999192600,42.01200264780380,53.19375068986340,59.04000000000090,0.0,53.540199999999900,70.48499999999990,0.7595970773923530,43.168807629417200,1807040000.0,5114691400.000070,TRUE,TRUE
454,2010-07-12,10199.24,10220.28,10146.49,10216.27,10216.27,131490000.0,0.0017885807356909,-0.2627155244336280,1.0,3.0,0.0,10112.490333333300,10284.9846,10363.7053,10194.056754975000,10992.349679151600,9577.619520848390,43.00985267488360,52.11194127831930,18.23999999999980,0.0,51.46399999999990,70.48499999999990,0.730141164786834,42.20124806271470,1938530000.0,4324048650.000030,TRUE,TRUE
455,2010-07-13,10217.55,10407.82,10217.55,10363.02,10363.02,179040000.0,0.0143643423676156,0.161986712426203,1.0,3.0,0.0,10120.036666666700,10272.0728,10366.77765,10195.755755663500,10948.413233322800,9595.732366677160,51.038059444289500,51.30048984682230,146.75,0.0,54.398999999999900,67.31079999999990,0.8081763996268060,44.695661318973500,2117570000.0,9011978400.00017,TRUE,TRUE
456,2010-07-14,10370.96,10400.1,10303.0,10366.72,10366.72,208530000.0,0.0003570387782712,0.2266776573485940,1.0,2.0,0.0,10131.46,10256.3706,10370.074050000000,10197.474696464600,10884.048736918600,9628.692463081390,51.240474197589600,50.39867721513040,3.6999999999989100,0.0,51.60859999999990,67.31079999999990,0.7667209422559230,43.39796534459470,2326100000.0,3163400100.0000200,TRUE,FALSE
457,2010-07-15,10367.1,10379.74,10240.48,10359.31,10359.31,210000000.0,-0.000714787319422,0.2522697265239550,0.0,1.0,0.0,10135.119,10245.0214,10373.544650000000,10199.101681922700,10843.043584504100,9646.99921549587,50.83509762408840,49.66316399786040,0.0,7.4099999999998500,51.60859999999990,62.95780000000000,0.8197332181238860,45.046889838556500,2116100000.0,10331999999.999800,TRUE,FALSE
458,2010-07-16,10356.2,10356.2,10079.58,10097.9,10097.9,335060000.0,-0.0252343061458726,-0.5097932598170100,0.0,2.0,0.0,10129.873,10229.6428,10375.08735,10198.084371802500,10801.367561495000,9657.918038505000,36.53422176998020,48.69666620690920,0.0,261.41000000000000,51.60859999999990,66.98719999999990,0.7704247975732670,43.51638084991200,1781040000.0,-40203849399.99990,FALSE,FALSE
459,2010-07-19,10098.12,10187.28,10073.68,10154.43,10154.43,176970000.0,0.0055981936838354,-0.2925351726117860,1.0,2.0,0.0,10137.288333333300,10222.325,10377.1485,10197.64558954570,10788.200442878400,9656.449557121620,39.62679096026650,48.07650911059730,56.530000000000700,0.0,52.73920000000000,60.05699999999990,0.8781524218658940,46.75618504878710,1958010000.0,4238431500.0001300,TRUE,TRUE
460,2010-07-20,10151.48,10236.4,10007.76,10229.96,10229.96,194410000.0,0.0074381329134178,0.0062679373622671,1.0,4.0,0.0,10151.070666666700,10219.3156,10379.7369,10197.970357879400,10783.356576527700,9655.274623472270,43.75878726209420,47.6690312024064,75.52999999999880,0.0,54.24979999999990,57.25919999999990,0.9474425070556340,48.650602193544900,2152420000.0,20972950799.999800,TRUE,TRUE
461,2010-07-21,10226.02,10265.54,10065.5,10120.53,10120.53,203900000.0,-0.0106970115230166,-0.3600485206562460,0.0,3.0,0.0,10157.089,10206.0234,10382.79315,10197.192139725200,10746.469885736000,9665.576914263990,37.772234166516300,46.81891386562570,0.0,109.42999999999800,46.15559999999990,59.447799999999900,0.7764055187912760,43.706547327074700,1948520000.0,-9173460999.999960,FALSE,FALSE
462,2010-07-22,10121.81,10363.24,10121.81,10322.3,10322.3,202220000.0,0.0199367029197086,0.3712833640227210,1.0,2.0,0.0,10171.190666666700,10197.5042,10386.9663,10198.449256454000,10716.048498953100,9678.95990104693,47.340904486414600,46.192020962157100,201.76999999999900,0.0,50.19099999999990,58.71019999999990,0.854894038855258,46.08856468064630,2150740000.0,16132100499.999900,TRUE,TRUE
463,2010-07-23,10321.16,10441.95,10287.48,10424.62,10424.62,200000000.0,0.0099125194966238,0.7944395210975610,1.0,4.0,0.0,10179.593666666700,10188.0584,10391.09065,10200.721656921700,10670.5546543045,9705.5621456955,49.69729892862540,45.506856295662900,102.32000000000200,0.0,49.26440000000000,58.71019999999990,0.8391114320850550,45.62591572462410,2350740000.0,11981000000.000100,TRUE,TRUE
464,2010-07-26,10424.17,10526.79,10414.4,10525.43,10525.43,178820000.0,0.0096703764741543,1.2202930103570400,1.0,3.0,0.0,10190.072333333300,10182.908000000000,10395.06155,10203.983775579900,10644.531535423500,9721.284464576500,55.430768575583,45.037645900914000,100.80999999999900,0.0,51.28059999999990,56.43100000000000,0.9087310166397900,47.609171157052700,2529560000.0,9805594699.999840,TRUE,TRUE
465,2010-07-27,10525.28,10578.33,10494.86,10537.69,10537.69,180550000.0,0.0011647980177531,1.369225269157800,1.0,3.0,0.0,10201.632333333300,10181.258600000000,10399.1221,10207.335967692700,10637.057917064700,9725.459282935300,56.17665131502900,44.728020662975800,12.260000000000200,0.0,51.52580000000000,53.17519999999990,0.9689817809806080,49.21232844003400,2710110000.0,197702249.99988200,TRUE,TRUE
466,2010-07-28,10537.01,10548.52,10463.22,10497.88,10497.88,162070000.0,-0.0037778678249219,1.2831302087759700,0.0,3.0,0.0,10204.736000000000,10178.6996,10402.677150000000,10210.254303453700,10625.66235887320,9731.73684112684,53.75466176712150,44.36659938289360,0.0,39.81000000000130,51.41239999999990,53.97140000000000,0.952585999251455,48.785866518383300,2548040000.0,-1294939299.9999600,FALSE,FALSE
467,2010-07-29,10498.94,10584.99,10387.39,10467.16,10467.16,202110000.0,-0.0029263051206528,1.1878202761533100,0.0,2.0,0.0,10206.659333333300,10177.8238,10405.68825,10212.834519972400,10622.293963235000,9733.353636765030,51.885696207922400,44.087995928082500,0.0,30.719999999999300,51.41239999999990,52.28820000000000,0.9832505230625640,49.57772664767610,2345930000.0,-3846153299.999770,FALSE,FALSE
468,2010-07-30,10465.19,10507.19,10347.5,10465.94,10465.94,208160000.0,-0.0001165550158781,1.2215846970114600,0.0,3.0,0.0,10207.718333333300,10178.2552,10408.58895,10215.376332380500,10623.821833624600,9732.688566375370,51.81147296631360,43.88410752554630,0.0,1.2199999999993500,51.41239999999990,50.98100000000000,1.0084619760302900,50.21065810882340,2137770000.0,8033935199.999860,TRUE,TRUE
469,2010-08-02,10468.82,10692.2,10468.59,10674.38,10674.38,167640000.0,0.0199160323869618,2.0780329060524100,1.0,2.0,0.0,10215.176333333300,10190.3826,10412.60555,10219.985452637300,10656.247608717800,9724.517591282170,64.4926963113482,44.28533717615210,208.4399999999990,0.0,55.58119999999990,43.45379999999990,1.279087214466860,56.12278487403440,2305410000.0,15755645399.999800,TRUE,TRUE
470,2010-08-03,10673.92,10676.95,10600.96,10636.38,10636.38,164880000.0,-0.0035599257287074,1.853685760455700,0.0,3.0,0.0,10221.642,10199.2424,10415.708150000000,10224.166328342500,10681.888157729000,9716.59664227101,62.18082485140140,44.52323335695170,0.0,38.0,53.073599999999900,44.213799999999900,1.200385400033470,54.55341596136810,2140530000.0,-424566000.00012,FALSE,FALSE
471,2010-08-04,10630.2,10702.99,10627.53,10680.43,10680.43,173360000.0,0.0041414466199967,1.9205959080892100,1.0,1.0,0.0,10234.539000000000,10211.519600000000,10418.7956,10228.747102184300,10711.315715164800,9711.723484835240,64.86077058326080,44.933169351015100,44.05000000000110,0.0,53.95460000000000,41.67739999999990,1.2945769169861900,56.41898109419440,2313890000.0,2629871200.0000100,TRUE,TRUE
472,2010-08-05,10679.67,10679.75,10612.85,10674.98,10674.98,139610000.0,-0.000510279080524,1.7995639315240000,0.0,0.0,0.0,10247.090333333300,10224.1442,10422.19095,10233.226768608200,10738.325363770800,9709.963036229170,64.52919954492630,45.35778618820290,0.0,5.450000000000730,53.95460000000000,41.33000000000000,1.3054585047181200,56.62468016867360,2174280000.0,4004014800.0000400,TRUE,FALSE
473,2010-08-06,10668.55,10668.7,10515.37,10653.56,10653.56,154870000.0,-0.0020065611364142,1.6315650742402700,0.0,1.0,0.0,10263.782333333300,10237.7264,10424.9978,10237.446058243900,10760.787228815100,9714.665571184910,63.22603410618790,45.82106100880030,0.0,21.420000000000100,53.95460000000000,40.37240000000000,1.3364229027751600,57.199529297019900,2019410000.0,9528376749.999940,TRUE,FALSE
474,2010-08-09,10654.62,10719.94,10649.4,10698.75,10698.75,166330000.0,0.0042417745805158,1.7131735283108300,1.0,3.0,0.0,10282.280333333300,10246.5216,10428.28415,10242.076204242900,10785.585987299500,9707.457212700490,65.97533598184570,46.07358165799100,45.19000000000050,0.0,49.167600000000000,40.37240000000000,1.21785179974438,54.91132454768820,2185740000.0,2341926399.999990,TRUE,TRUE
475,2010-08-10,10696.63,10700.71,10551.62,10644.25,10644.25,203490000.0,-0.0050940530435799,1.4444463748220900,0.0,1.0,0.0,10299.138,10256.674,10431.7586,10246.112505563000,10806.307697864600,9707.0403021354,62.65962559850090,46.37406367399790,0.0,54.5,49.167600000000000,39.015200000000000,1.2602165309930500,55.75645137146930,1982250000.0,3680116649.999820,TRUE,FALSE
476,2010-08-11,10631.82,10631.9,10367.33,10378.83,10378.83,219330000.0,-0.024935528571764,0.4515436072645650,0.0,4.0,0.0,10316.089,10263.7702,10433.2462,10247.444371931100,10810.296680438000,9717.243719561960,46.51181183799870,46.456759179771500,0.0,265.4200000000000,49.167600000000000,42.0714,1.1686704031717500,53.8887975536777,1762920000.0,-26491774050.00000,FALSE,FALSE
477,2010-08-12,10361.58,10361.65,10268.71,10319.95,10319.95,221030000.0,-0.00567308646543,0.2211167658063530,0.0,2.0,0.0,10334.286666666700,10265.1784,10434.98505,10248.171929294200,10811.918023457700,9718.438776542290,42.92962784953370,46.25719129706830,0.0,58.8799999999992,44.657200000000000,43.24900000000000,1.032560290411340,50.80096739479130,1541890000.0,1054313100.0001000,TRUE,FALSE
478,2010-08-13,10320.33,10354.92,10285.44,10303.15,10303.15,151620000.0,-0.0016279148639286,0.1400734488542860,0.0,4.0,0.0,10353.307333333300,10266.1358,10437.161,10248.723559997500,10812.97231831650,9719.29928168353,41.90753730934660,46.03182085006730,0.0,16.80000000000110,44.54240000000000,43.585,1.0219662728002700,50.5431908804753,1390270000.0,-2582088600.000100,FALSE,FALSE
479,2010-08-16,10303.07,10333.12,10209.53,10302.01,10302.01,146040000.0,-0.0001106457733799,0.132036896395823,0.0,3.0,0.0,10373.825,10273.5366,10439.2602,10249.258172883700,10811.863658005800,9735.209541994250,41.83818116554830,46.10701192342480,0.0,1.139999999999420,44.54240000000000,37.14160000000000,1.1992590518448300,54.530140541599300,1244230000.0,4481237399.999930,TRUE,FALSE
480,2010-08-17,10297.63,10480.44,10297.47,10405.85,10405.85,191340000.0,0.0100795864108071,0.5073175377636900,1.0,1.0,0.0,10395.899333333300,10285.323800000000,10442.476,10250.82909969490,10808.397104183000,9762.250495816960,48.15567412346610,46.42616730479680,103.84000000000000,0.0,46.619200000000000,34.83200000000000,1.3384014699127200,57.23574361089830,1435570000.0,3232689300.0000800,TRUE,TRUE
481,2010-08-18,10398.59,10472.3,10330.02,10415.54,10415.54,168560000.0,0.0009312069653129,0.5156131310445010,1.0,3.0,0.0,10409.141333333300,10294.835,10444.7408,10252.481341876500,10809.504727364100,9780.16527263589,48.7452013457526,46.64094584195840,9.69000000000051,0.0,44.343200000000000,34.83200000000000,1.2730592558566800,56.00642625468580,1604130000.0,2423892800.0001700,TRUE,TRUE
482,2010-08-19,10411.15,10411.15,10216.19,10271.21,10271.21,227740000.0,-0.0138571787924584,-0.0636045770695753,0.0,2.0,0.0,10413.548666666700,10302.2742,10447.5332,10252.669196931700,10804.200606087300,9800.347793912670,39.96434850853870,46.795550305695500,0.0,144.33000000000200,44.343200000000000,36.90400000000000,1.2015824842835500,54.57812700006890,1376390000.0,-9669840400.000220,FALSE,FALSE
483,2010-08-20,10270.98,10270.98,10147.24,10213.62,10213.62,251150000.0,-0.0056069343339293,-0.3136484627702390,0.0,2.0,0.0,10414.068333333300,10303.096000000000,10449.6541,10252.277551068400,10804.289365820600,9801.902634179390,36.460646472266700,46.60749310128090,0.0,57.58999999999830,38.87760000000000,38.055800000000000,1.0215946058156700,50.53409832400490,1125240000.0,1132686500.0000500,TRUE,FALSE
484,2010-08-23,10215.51,10304.7,10170.29,10174.41,10174.41,173000000.0,-0.0038389914643388,-0.5009729357302800,0.0,3.0,0.0,10412.673,10302.3628,10451.6666,10251.496636518300,10804.212488823100,9800.51311117692,34.075160157937300,46.33328381416490,0.0,39.210000000000900,38.1068,38.84,0.9811225540679710,49.523566931958200,952240000.0,-10913705000.000200,FALSE,FALSE
485,2010-08-24,10173.05,10173.05,9991.18,10040.45,10040.45,223680000.0,-0.0131663654206974,-1.024955418247480,0.0,2.0,0.0,10401.920666666700,10299.354,10452.85815,10249.38026776820,10805.715175075900,9792.992824924120,25.92520487439850,45.916204294041600,0.0,133.95999999999900,38.1068,41.11560000000000,0.9268209633326530,48.10104212949870,728560000.0,-9319627199.999790,FALSE,FALSE
486,2010-08-25,10040.15,10097.4,9937.98,10060.06,10060.06,183890000.0,0.0019530997116661,-0.9275026519012100,1.0,2.0,0.0,10391.698666666700,10292.4598,10453.12865,10247.48191786830,10802.337149885400,9782.582450114650,27.11825222517630,45.30964759976170,19.609999999998800,0.0,34.22140000000000,41.11560000000000,0.8323215519170330,45.42442624474030,912450000.0,7791419300.000150,TRUE,TRUE
487,2010-08-26,10059.9,10104.71,9968.1,9985.81,9985.81,176330000.0,-0.0073806716858547,-1.192514888094290,0.0,2.0,0.0,10379.248666666700,10283.9868,10452.9406,10244.858286237200,10799.971939612400,9768.001660387630,22.60097706988540,44.60806728479450,0.0,74.25,34.12760000000000,42.60060000000000,0.801106087707685,44.47856198894280,736120000.0,-8921416349.999880,FALSE,FALSE
488,2010-08-27,9982.18,10159.88,9936.62,10150.65,10150.65,207760000.0,0.0165074240347051,-0.5239822872971900,1.0,3.0,0.0,10381.007,10278.3164,10452.559150000000,10243.913786663400,10793.796297234600,9762.836502765430,32.62963210824420,44.08241267497950,164.84000000000000,0.0,36.93020000000000,42.60060000000000,0.8668938935132370,46.43509181348610,943880000.0,21274623999.999900,TRUE,TRUE
489,2010-08-30,10145.58,10150.57,10007.68,10009.73,10009.73,150480000.0,-0.0138828547925502,-1.0393123069279400,0.0,3.0,0.0,10376.183666666700,10269.4982,10451.372950000000,10241.566118338100,10788.021957992700,9750.974442007330,24.05623931519930,43.36886193711480,0.0,140.92000000000000,36.60080000000000,45.419000000000000,0.8058477729584530,44.62434680406440,793400000.0,-10442559600.000100,FALSE,FALSE
490,2010-08-31,10006.42,10073.38,9941.84,10014.72,10014.72,255420000.0,0.0004985149449585,-0.9825338942217830,1.0,2.0,0.0,10369.009000000000,10260.9444,10449.990250000000,10239.292179126900,10781.930469697300,9739.95833030266,24.359824541123900,42.669592052530800,4.989999999999780,0.0,36.70060000000000,45.25440000000000,0.810984125300523,44.78140442926000,1048820000.0,1816036199.999680,TRUE,TRUE
491,2010-09-01,10016.01,10279.08,10016.01,10269.47,10269.47,205710000.0,0.0254375559176891,0.0189885390871587,1.0,2.0,0.0,10373.973666666700,10260.4634,10450.35025,10239.59466373570,10781.371115366200,9739.555684633770,39.858489131162200,42.42880823729270,254.75,0.0,41.79560000000000,42.2766,0.9886225476977800,49.713936354704600,1254530000.0,25081191749.99990,TRUE,TRUE
492,2010-09-02,10270.08,10320.37,10253.96,10320.1,10320.1,149930000.0,0.0049301473201637,0.2264629707526900,1.0,3.0,0.0,10373.900333333300,10260.8966,10450.598400000000,10240.401542530400,10781.969222610500,9739.823977389490,42.93875365792820,42.24472217772830,50.63000000000100,0.0,42.709800000000000,42.2766,1.010246803196090,50.25486430770100,1404460000.0,4937944549.999920,TRUE,TRUE
493,2010-09-03,10321.92,10451.15,10321.84,10447.93,10447.93,168600000.0,0.0123865078826754,0.7116915215091960,1.0,0.0,0.0,10374.677333333300,10266.7992,10450.803250000000,10242.481382110600,10789.557495837100,9744.04090416289,50.71576757174410,42.400559337899100,127.83000000000000,0.0,45.2664,39.363800000000000,1.1499499540186700,53.487289407327400,1573060000.0,10357941000.000200,TRUE,TRUE
494,2010-09-07,10446.8,10446.8,10332.4,10340.69,10340.69,149040000.0,-0.0102642341593023,0.2906193593278750,0.0,4.0,0.0,10368.519333333300,10270.736800000000,10450.3196,10243.465553287900,10792.679181813800,9748.794418186200,44.191422956883600,42.50347167880470,0.0,107.24000000000000,45.2664,41.32880000000000,1.0952749656413900,52.27356712612250,1424020000.0,-7289546399.999710,FALSE,FALSE
495,2010-09-08,10338.49,10426.7,10335.69,10387.01,10387.01,166760000.0,0.0044793916073297,0.4533350939993450,1.0,5.0,0.0,10363.496666666700,10275.7066,10450.1231,10244.903943147600,10797.242431701400,9754.170768298590,47.00947258911350,42.66853298016540,46.31999999999970,0.0,46.19280000000000,41.22300000000000,1.1205589112873900,52.8426211279883,1590780000.0,969709400.0000850,TRUE,TRUE
496,2010-09-09,10388.14,10476.62,10386.63,10415.24,10415.24,163590000.0,0.0027178177358064,0.5426120808002230,1.0,2.0,0.0,10360.742,10286.605400000000,10450.537100000000,10246.610678913700,10796.200778286100,9777.010021713940,48.726949728963500,43.1614123925944,28.229999999999600,0.0,46.75740000000000,35.85860000000000,1.3039382463342100,56.596058874794200,1754370000.0,-2680422150.000040,FALSE,TRUE
497,2010-09-10,10415.01,10471.28,10403.17,10462.77,10462.77,140320000.0,0.0045635050176473,0.7017795085179650,1.0,4.0,0.0,10360.595666666700,10300.3804,10451.260150000000,10248.776404645900,10790.27617400390,9810.48462599614,51.61861421557600,43.817468297175800,47.530000000000700,0.0,47.70800000000000,33.93300000000000,1.4059470132319600,58.43632488578040,1894690000.0,3584474400.00001,TRUE,TRUE
498,2010-09-13,10458.6,10567.59,10458.6,10544.13,10544.13,190720000.0,0.0077761434113527,0.9833462957524320,1.0,3.0,0.0,10363.202,10316.6124,10451.72605,10251.735383369700,10782.927507574000,9850.297292426010,56.568452688767300,44.61791658265040,81.35999999999880,0.0,49.335200000000000,33.103200000000000,1.4903453442567500,59.84492663613070,2085410000.0,5918995199.999630,TRUE,TRUE
499,2010-09-14,10544.73,10588.32,10499.7,10526.49,10526.49,192410000.0,-0.0016729687513336,0.888195462739309,0.0,3.0,0.0,10358.272333333300,10333.4126,10452.18995,10254.487805050800,10766.402134582400,9900.423065417630,55.49525762157100,45.44728582834580,0.0,17.639999999999400,49.335200000000000,32.53500000000000,1.5163731366221,60.26026564000090,1893000000.0,-3371023200.000080,FALSE,FALSE
500,2010-09-15,10526.42,10587.8,10480.78,10572.73,10572.73,167420000.0,0.0043927273003632,1.060662242258390,1.0,3.0,0.0,10356.150666666700,10349.9948,10452.731600000000,10257.675659033100,10753.277074975900,9946.712525024050,58.30844015599050,46.27039991930490,46.23999999999980,0.0,49.11719999999990,32.53500000000000,1.5096726602120800,60.154166084931000,2060420000.0,6435624799.999780,TRUE,TRUE
501,2010-09-16,10571.75,10603.69,10522.48,10594.83,10594.83,170300000.0,0.0020902832097291,1.1564954469194000,1.0,3.0,0.0,10353.297333333300,10361.5258,10454.15615,10261.052731628100,10759.02406200260,9964.027537997410,59.652975926117500,46.819889935712800,22.100000000000400,0.0,44.065999999999900,32.53500000000000,1.3544183187336700,57.52666414276580,2230720000.0,5406173500.000140,TRUE,TRUE
502,2010-09-17,10595.55,10650.16,10567.36,10607.85,10607.85,367230000.0,0.0012289012659949,1.2190643481403600,1.0,2.0,0.0,10351.059666666700,10370.903000000000,10455.4712,10264.526161866700,10769.09446987520,9972.711530124810,60.44509609476240,47.25314946429980,13.020000000000400,0.0,41.91220000000000,32.53500000000000,1.2882188412478900,56.29788628719420,2597950000.0,-334179299.99994700,FALSE,TRUE
503,2010-09-20,10608.08,10774.13,10608.08,10753.62,10753.62,157120000.0,0.0137417101486163,1.853258384195470,1.0,4.0,0.0,10354.395,10382.0148,10456.8814,10269.424476344500,10791.367708455300,9972.661891544730,69.31355669256370,47.79918054519500,145.77000000000000,0.0,43.64680000000000,32.53500000000000,1.341533732903030,57.292949234594100,2755070000.0,9822356800.000200,TRUE,TRUE
504,2010-09-21,10753.39,10833.39,10717.74,10761.03,10761.03,186740000.0,0.0006890702851691,1.7948113814197600,1.0,4.0,0.0,10356.471,10392.91,10458.42315,10274.347626377100,10813.111701693200,9972.708298306810,69.76437162725330,48.334270924242400,7.4099999999998500,0.0,43.43020000000000,32.53500000000000,1.3348762870754600,57.17117838168010,2941810000.0,-2714265899.9996300,FALSE,TRUE
505,2010-09-22,10761.11,10805.38,10708.4,10739.31,10739.31,168590000.0,-0.0020183941500024,1.611034760419110,0.0,3.0,0.0,10359.639666666700,10400.4358,10460.28895,10279.003661559500,10831.783349006400,9969.08825099357,68.44295457172580,48.6823688267911,0.0,21.720000000001200,40.49520000000000,32.969400000000000,1.2282662104860900,55.12205878749770,2773220000.0,-2963812199.9999900,FALSE,FALSE
506,2010-09-23,10738.48,10761.94,10640.92,10662.42,10662.42,156830000.0,-0.0071596778563985,1.2007810403493700,0.0,1.0,0.0,10369.092666666700,10406.3498,10461.65655,10282.84286799290,10843.874737551200,9968.824862448830,63.765065188691300,48.932860646613100,0.0,76.88999999999940,40.42120000000000,34.507200000000000,1.171384522650350,53.94643419584560,2616390000.0,-6117938300.000030,FALSE,FALSE
507,2010-09-24,10664.39,10865.78,10664.31,10860.26,10860.26,179270000.0,0.0185548871644523,1.9945933730532100,1.0,4.0,0.0,10387.103,10416.3688,10464.0073,10288.624270367000,10872.062626529100,9960.674973470930,75.80139807384610,49.432186655608300,197.84000000000000,0.0,44.37800000000000,34.35900000000000,1.2915975435839200,56.36232012903720,2795660000.0,17069193050.000000,TRUE,TRUE
508,2010-09-27,10860.03,10873.2,10809.62,10812.04,10812.04,143910000.0,-0.0044400410303251,1.69090009605927,0.0,2.0,0.0,10404.066,10430.651600000000,10466.63765,10293.864656110600,10890.352477143400,9970.950722856590,72.86775486861880,50.15885731758110,0.0,48.219999999999300,44.37800000000000,30.095200000000000,1.4745873096041900,59.58922135748160,2651750000.0,-4226636699.9998500,FALSE,FALSE
509,2010-09-28,10809.17,10886.21,10728.64,10858.14,10858.14,167110000.0,0.0042637652098955,1.7906287424388800,1.0,4.0,0.0,10422.603666666700,10444.7258,10469.2431,10299.513775937400,10912.920229001600,9976.531370998400,75.67241998187000,50.87976989801310,46.099999999998500,0.0,44.16940000000000,30.095200000000000,1.46765597171642,59.47571251982780,2818860000.0,8474983650.000020,TRUE,TRUE
510,2010-09-29,10857.98,10869.26,10798.88,10835.28,10835.28,158830000.0,-0.0021053329575783,1.623624417715870,0.0,2.0,0.0,10436.918000000000,10456.832200000000,10471.39035,10304.877155567600,10933.58599983120,9980.078400168850,74.28164678254420,51.490227088422100,0.0,22.859999999998800,42.65880000000000,30.552399999999900,1.3962503764025100,58.26813383744570,2660030000.0,192184300.00015000,TRUE,FALSE
511,2010-09-30,10836.04,10948.88,10745.44,10788.05,10788.05,214540000.0,-0.004358909045267,1.3699141145712300,0.0,2.0,0.0,10449.335,10470.1826,10472.973100000000,10309.713747915400,10945.881714005900,9994.483485994090,71.40823391272070,52.16294708334620,0.0,47.23000000000140,42.65880000000000,29.308400000000000,1.4555144600182900,59.275336542202500,2445490000.0,-12681459400.000100,FALSE,FALSE
512,2010-10-01,10789.72,10866.54,10780.64,10829.68,10829.68,161890000.0,0.0038588994303883,1.4756864560592500,1.0,2.0,0.0,10467.950666666700,10480.3302,10474.61625,10314.918333396800,10964.720715798400,9995.93968420156,73.94094993581520,52.69494799233420,41.63000000000100,0.0,39.456000000000000,29.308400000000000,1.3462352090185800,57.378527261199100,2607380000.0,985910100.0000240,TRUE,TRUE
513,2010-10-04,10828.85,10853.71,10711.12,10751.27,10751.27,160370000.0,-0.0072402878016709,1.113292736539810,0.0,4.0,0.0,10485.872333333300,10486.8632,10476.1126,10319.285722740500,10976.964343154300,9996.762056845660,69.17058569438280,53.08441372764940,0.0,78.40999999999990,37.40960000000000,30.8766,1.2115841770143100,54.783543380653800,2447010000.0,-4994723650.00007,FALSE,FALSE
514,2010-10-05,10752.78,10965.61,10752.63,10944.72,10944.72,216240000.0,0.0179932231261981,1.8108399924224900,1.0,4.0,0.0,10511.549333333300,10495.249,10478.630600000000,10325.545249350200,11002.105556453700,9988.392443546270,80.93983658719100,53.59459508788150,193.4499999999990,0.0,39.26240000000000,30.8766,1.271590783959370,55.97798656952620,2663250000.0,18510144000.00010,TRUE,TRUE
515,2010-10-06,10936.79,10974.16,10918.57,10967.65,10967.65,163440000.0,0.002095074154478,1.8011210808310700,1.0,2.0,0.0,10542.456,10503.848200000000,10481.927550000000,10331.971245902600,11027.939862985600,9979.756537014420,82.33486849710100,54.11775943152300,22.93000000000030,0.0,39.47580000000000,30.8766,1.2785021666893400,56.111518583587700,2826690000.0,3478820399.999980,TRUE,TRUE
516,2010-10-07,10968.41,10998.53,10892.76,10948.58,10948.58,141920000.0,-0.0017387498689327,1.6486245772470200,0.0,4.0,0.0,10572.073333333300,10512.8622,10485.026,10338.141731429500,11051.827271531500,9973.89712846847,81.1746740565435,54.66615967731140,0.0,19.06999999999970,39.47580000000000,30.46180000000000,1.295911600758980,56.44431607604500,2684770000.0,416535199.9999280,TRUE,FALSE
517,2010-10-08,10948.5,11032.17,10929.28,11006.48,11006.48,152280000.0,0.0052883570289479,1.775127073890460,1.0,4.0,0.0,10606.095666666700,10523.648600000000,10487.9877,10344.829500638400,11080.181125569000,9967.116074431000,84.69723609683090,55.322390475089600,57.899999999999600,0.0,40.63380000000000,29.84740000000000,1.361384911248550,57.65196960324170,2837050000.0,3921971399.999880,TRUE,TRUE
